region,year_start,forecast_window,window_start_month,window_end_month,window_order,n_weather_days,lat,lon,rain_sum,rain_mean,rain_days,dry_days,max_3day_rain,max_7day_rain,max_consecutive_dry_days,heavy_rain_days_10,heavy_rain_days_25,tmax_mean,tmax_max,tmin_mean,tmin_min,heat_days_25,heat_days_30,heat_days_35,heat_degree_days_30,frost_days_0,cold_days_5,radiation_sum,radiation_mean,evap_sum,evap_mean,vp_mean,vp_min,vp_max,hot_dry_days_30_rain_lt_1,high_evap_dry_days,heat_and_low_rain_days
Tasmania,2012,May-Jun,5,6,1,61,-41.5,147.20000000000007,187.09999999999997,3.067213114754098,17,44,73.19999999999999,85.0,11,4,1,13.944262295081968,19.7,3.801639344262295,-4.3,0,0,0,0.0,11,37,353.6,5.796721311475411,82.1,1.3459016393442622,9.19672131147541,5.2,14.5,0,0,0
Tasmania,2012,May-Jul,5,7,2,92,-41.5,147.20000000000005,223.19999999999996,2.426086956521739,25,67,73.19999999999999,85.0,11,4,1,13.417391304347825,19.7,3.320652173913044,-4.3,0,0,0,0.0,18,62,514.9,5.596739130434782,111.09999999999998,1.2076086956521737,8.964130434782607,5.2,14.5,0,0,0
Tasmania,2012,May-Aug,5,8,3,123,-41.5,147.20000000000002,285.09999999999997,2.317886178861788,42,81,73.19999999999999,85.0,11,5,1,13.389430894308944,19.7,3.2195121951219514,-4.3,0,0,0,0.0,23,86,768.7,6.24959349593496,162.6,1.3219512195121952,8.965040650406502,5.2,14.5,0,0,0
Tasmania,2012,May-Sep,5,9,4,153,-41.5,147.20000000000005,352.4,2.303267973856209,53,100,73.19999999999999,85.0,11,7,1,13.84640522875817,20.0,3.561437908496732,-4.3,0,0,0,0.0,23,102,1139.8,7.449673202614378,239.09999999999997,1.5627450980392155,9.127450980392156,5.2,14.5,0,0,0
Tasmania,2012,May-Oct,5,10,5,184,-41.5,147.20000000000002,372.0,2.0217391304347827,59,125,73.19999999999999,85.0,11,7,1,14.553260869565216,24.7,3.844021739130435,-4.3,0,0,0,0.0,24,118,1690.0,9.184782608695652,349.4,1.8989130434782608,9.271195652173914,5.2,14.5,0,3,0
Tasmania,2013,May-Jun,5,6,1,61,-41.5,147.20000000000007,77.7,1.2737704918032788,10,51,42.7,44.7,19,3,1,14.421311475409835,19.9,3.9786885245901638,-2.8,0,0,0,0.0,10,35,363.79999999999995,5.963934426229508,74.4,1.2196721311475411,9.544262295081968,5.6,14.5,0,0,0
Tasmania,2013,May-Jul,5,7,2,92,-41.5,147.20000000000005,174.0,1.891304347826087,24,68,43.6,46.199999999999996,21,5,2,13.939130434782607,19.9,3.9250000000000003,-3.7,0,0,0,0.0,18,52,526.4000000000001,5.721739130434783,113.1,1.2293478260869564,9.492391304347825,5.6,14.5,0,0,0
Tasmania,2013,May-Aug,5,8,3,123,-41.5,147.20000000000002,383.40000000000003,3.1170731707317074,40,83,60.8,99.69999999999999,21,14,4,13.782926829268293,19.9,3.953658536585366,-3.7,0,0,0,0.0,22,70,773.4,6.287804878048781,173.1,1.4073170731707316,9.50081300813008,5.6,14.5,0,0,0
Tasmania,2013,May-Sep,5,9,4,153,-41.5,147.20000000000005,462.90000000000003,3.0254901960784317,52,101,60.8,99.69999999999999,21,17,4,14.24313725490196,20.0,4.407843137254902,-3.7,0,0,0,0.0,24,81,1143.4,7.473202614379086,247.60000000000002,1.6183006535947715,9.696732026143792,5.3,14.8,0,0,0
Tasmania,2013,May-Oct,5,10,5,184,-41.5,147.20000000000002,534.2,2.9032608695652176,60,124,60.8,99.69999999999999,21,20,4,14.71195652173913,23.1,4.823913043478261,-3.7,0,0,0,0.0,24,91,1689.7,9.183152173913044,364.0,1.9782608695652173,9.767391304347825,5.3,14.8,0,5,0
Tasmania,2014,May-Jun,5,6,1,61,-41.5,147.20000000000007,92.9,1.5229508196721313,15,46,24.5,42.3,22,2,0,14.691803278688525,18.8,4.301639344262296,-1.6,0,0,0,0.0,5,37,319.59999999999997,5.239344262295082,78.60000000000001,1.2885245901639346,10.31639344262295,6.2,15.9,0,0,0
Tasmania,2014,May-Jul,5,7,2,92,-41.5,147.20000000000005,207.40000000000003,2.2543478260869567,28,64,56.5,68.7,22,6,1,14.048913043478258,18.8,3.8000000000000003,-2.0,0,0,0,0.0,15,61,485.4,5.2760869565217385,120.60000000000001,1.3108695652173914,9.811956521739132,6.0,15.9,0,0,0
Tasmania,2014,May-Aug,5,8,3,123,-41.5,147.20000000000002,225.10000000000002,1.8300813008130083,34,89,56.5,73.3,22,6,1,14.130081300813007,18.8,3.4487804878048784,-2.7,0,0,0,0.0,22,89,756.5,6.150406504065041,169.5,1.3780487804878048,9.574796747967477,5.8,15.9,0,0,0
Tasmania,2014,May-Sep,5,9,4,153,-41.5,147.20000000000005,268.2,1.7529411764705882,40,113,56.5,73.3,22,8,1,14.621568627450976,20.5,3.6843137254901963,-2.7,0,0,0,0.0,22,107,1133.9,7.411111111111111,252.29999999999998,1.6490196078431372,9.68888888888889,5.8,15.9,0,0,0
Tasmania,2014,May-Oct,5,10,5,184,-41.5,147.20000000000002,311.3,1.6918478260869565,45,139,56.5,73.3,22,10,1,15.202717391304347,23.6,4.1429347826086955,-2.7,0,0,0,0.0,22,116,1657.6,9.008695652173913,365.4,1.9858695652173912,9.78913043478261,5.8,15.9,0,1,0
Tasmania,2015,May-Jun,5,6,1,61,-41.5,147.20000000000007,124.70000000000002,2.0442622950819676,12,49,36.0,45.6,13,5,0,13.314754098360655,19.4,3.336065573770492,-4.0,0,0,0,0.0,16,40,361.19999999999993,5.921311475409835,86.70000000000002,1.4213114754098364,8.988524590163934,5.3,13.7,0,0,0
Tasmania,2015,May-Jul,5,7,2,92,-41.5,147.20000000000005,180.1,1.9576086956521739,21,71,36.0,45.6,14,6,0,12.77608695652174,19.4,2.817391304347826,-4.0,0,0,0,0.0,26,64,541.3000000000001,5.883695652173913,129.20000000000002,1.4043478260869566,8.66413043478261,5.3,13.7,0,0,0
Tasmania,2015,May-Aug,5,8,3,123,-41.5,147.20000000000002,222.70000000000002,1.8105691056910571,29,94,36.0,45.6,14,7,0,12.65609756097561,19.4,2.5186991869918702,-4.0,0,0,0,0.0,35,89,810.6,6.590243902439025,182.0,1.4796747967479675,8.456910569105691,4.9,13.7,0,0,0
Tasmania,2015,May-Sep,5,9,4,153,-41.5,147.20000000000005,258.8,1.6915032679738562,33,120,36.0,45.6,14,9,0,13.369281045751634,23.1,2.8627450980392157,-4.0,0,0,0,0.0,36,106,1204.5,7.872549019607843,256.6,1.6771241830065362,8.701960784313727,4.9,13.7,0,0,0
Tasmania,2015,May-Oct,5,10,5,184,-41.5,147.20000000000002,259.5,1.4103260869565217,33,151,36.0,45.6,32,9,0,14.48967391304348,24.7,3.4918478260869565,-4.0,0,0,0,0.0,36,118,1824.8,9.917391304347825,386.0,2.097826086956522,9.004347826086958,4.9,14.6,0,8,0
Tasmania,2016,May-Jun,5,6,1,61,-41.5,147.20000000000007,258.0,4.229508196721311,26,35,46.5,75.1,8,10,2,14.121311475409838,18.2,5.559016393442622,-1.6,0,0,0,0.0,8,29,355.29999999999995,5.824590163934426,94.49999999999999,1.5491803278688523,10.124590163934423,6.0,15.3,0,0,0
Tasmania,2016,May-Jul,5,7,2,92,-41.5,147.20000000000005,382.29999999999995,4.155434782608695,38,54,46.5,75.1,8,13,4,13.63152173913043,18.2,5.186956521739131,-1.6,0,0,0,0.0,10,48,563.1000000000001,6.120652173913045,144.79999999999998,1.5739130434782607,9.73695652173913,5.8,15.3,0,0,0
Tasmania,2016,May-Aug,5,8,3,123,-41.5,147.20000000000002,437.29999999999995,3.555284552845528,46,77,46.5,75.1,8,15,4,13.53008130081301,18.2,4.630894308943089,-1.8,0,0,0,0.0,15,72,854.8,6.949593495934959,194.5,1.58130081300813,9.487804878048781,5.8,15.3,0,0,0
Tasmania,2016,May-Sep,5,9,4,153,-41.5,147.20000000000005,498.79999999999995,3.260130718954248,53,100,46.5,75.1,8,17,4,14.037254901960782,20.6,4.913725490196078,-1.8,0,0,0,0.0,15,83,1216.9,7.95359477124183,263.4,1.7215686274509803,9.732026143790849,5.8,15.3,0,0,0
Tasmania,2016,May-Oct,5,10,5,184,-41.5,147.20000000000002,573.5,3.1168478260869565,68,116,46.5,75.1,8,18,4,14.416304347826088,20.6,5.079891304347826,-1.8,0,0,0,0.0,16,96,1753.2000000000003,9.52826086956522,374.4,2.034782608695652,9.743478260869564,5.6,15.6,0,2,0
Tasmania,2017,May-Jun,5,6,1,61,-41.5,147.20000000000007,82.39999999999999,1.3508196721311474,12,49,37.0,48.2,17,2,0,14.293442622950819,18.5,3.3934426229508197,-2.5,0,0,0,0.0,8,44,405.00000000000006,6.639344262295083,70.39999999999999,1.1540983606557376,9.39672131147541,5.6,14.7,0,0,0
Tasmania,2017,May-Jul,5,7,2,92,-41.5,147.20000000000005,158.4,1.7217391304347827,24,68,37.0,48.2,17,3,0,13.497826086956522,18.5,2.5521739130434784,-3.9,0,0,0,0.0,22,71,612.1999999999999,6.654347826086956,103.99999999999999,1.1304347826086956,8.966304347826087,5.2,14.7,0,0,0
Tasmania,2017,May-Aug,5,8,3,123,-41.5,147.20000000000002,220.3,1.7910569105691059,33,90,37.0,48.2,17,5,0,13.334146341463416,18.5,2.316260162601626,-3.9,0,0,0,0.0,33,96,914.0,7.430894308943089,155.89999999999998,1.2674796747967478,8.74878048780488,5.2,14.7,0,0,0
Tasmania,2017,May-Sep,5,9,4,153,-41.5,147.20000000000005,281.9,1.8424836601307188,43,110,37.0,48.2,17,7,0,13.520261437908498,18.5,2.5169934640522875,-3.9,0,0,0,0.0,36,117,1296.1999999999998,8.4718954248366,231.0,1.5098039215686274,8.679738562091504,5.2,14.7,0,0,0
Tasmania,2017,May-Oct,5,10,5,184,-41.5,147.20000000000002,317.0,1.7228260869565217,50,134,37.0,48.2,17,8,0,14.565217391304348,27.0,3.2396739130434784,-3.9,2,0,0,0.0,36,126,1885.3,10.246195652173913,351.1,1.9081521739130436,9.045108695652175,5.2,15.6,0,5,0
Tasmania,2018,May-Jun,5,6,1,61,-41.5,147.20000000000007,115.0,1.8852459016393444,17,44,22.900000000000002,24.8,11,5,0,14.331147540983606,22.3,3.4508196721311473,-1.4,0,0,0,0.0,9,42,400.00000000000006,6.557377049180329,84.19999999999999,1.3803278688524587,9.250819672131149,6.5,13.8,0,0,0
Tasmania,2018,May-Jul,5,7,2,92,-41.5,147.20000000000005,234.4,2.5478260869565217,31,61,37.0,42.4,11,9,0,13.643478260869566,22.3,3.1891304347826086,-2.8,0,0,0,0.0,17,65,601.9,6.5423913043478255,125.30000000000001,1.3619565217391305,9.019565217391303,5.9,13.8,0,0,0
Tasmania,2018,May-Aug,5,8,3,123,-41.5,147.20000000000002,279.9,2.2756097560975608,43,80,37.0,42.4,11,10,0,13.461788617886182,22.3,3.0951219512195123,-2.8,0,0,0,0.0,26,88,884.9999999999999,7.1951219512195115,181.29999999999998,1.4739837398373983,8.903252032520323,5.6,13.8,0,0,0
Tasmania,2018,May-Sep,5,9,4,153,-41.5,147.20000000000005,311.6,2.036601307189543,49,104,37.0,42.4,11,11,0,13.822222222222223,22.3,3.219607843137255,-2.8,0,0,0,0.0,30,110,1306.5,8.53921568627451,263.30000000000007,1.720915032679739,8.99281045751634,5.6,13.8,0,0,0
Tasmania,2018,May-Oct,5,10,5,184,-41.5,147.20000000000002,344.3,1.871195652173913,55,129,37.0,42.4,20,12,0,14.629891304347826,24.2,3.8081521739130437,-2.8,0,0,0,0.0,31,121,1847.5,10.040760869565217,376.09999999999997,2.0440217391304345,9.317934782608695,5.6,17.5,0,2,0
Tasmania,2019,May-Jun,5,6,1,61,-41.5,147.20000000000007,136.7,2.2409836065573767,14,47,29.8,39.1,9,5,1,14.136065573770493,21.1,3.5393442622950815,-3.7,0,0,0,0.0,10,40,403.50000000000006,6.614754098360657,87.4,1.4327868852459018,9.485245901639345,5.5,14.7,0,0,0
Tasmania,2019,May-Jul,5,7,2,92,-41.5,147.20000000000005,220.5,2.3967391304347827,27,65,29.8,39.2,9,8,1,13.644565217391309,21.1,3.518478260869565,-3.7,0,0,0,0.0,15,60,616.0,6.695652173913044,137.49999999999997,1.494565217391304,9.335869565217392,5.5,14.7,0,0,0
Tasmania,2019,May-Aug,5,8,3,123,-41.5,147.20000000000002,247.8,2.0146341463414634,34,89,29.8,39.2,11,8,1,13.537398373983741,21.1,3.0569105691056913,-3.7,0,0,0,0.0,27,86,906.4,7.369105691056911,199.5,1.6219512195121952,9.09268292682927,5.5,14.7,0,0,0
Tasmania,2019,May-Sep,5,9,4,153,-41.5,147.20000000000005,286.1,1.869934640522876,39,114,29.8,39.2,11,9,1,14.019607843137255,23.2,3.2084967320261435,-3.7,0,0,0,0.0,31,106,1326.0,8.666666666666666,286.0,1.869281045751634,9.144444444444444,5.5,14.9,0,0,0
Tasmania,2019,May-Oct,5,10,5,184,-41.5,147.20000000000002,307.7,1.6722826086956522,45,139,29.8,39.2,11,9,1,14.808152173913046,26.2,3.5119565217391306,-3.7,2,0,0,0.0,31,121,1887.4,10.257608695652175,411.6,2.2369565217391307,9.285326086956522,5.5,14.9,0,5,0
Tasmania,2020,May-Jun,5,6,1,61,-41.5,147.20000000000007,78.60000000000001,1.2885245901639346,19,42,19.4,20.3,9,0,0,13.652459016393442,19.6,4.239344262295083,-3.0,0,0,0,0.0,12,34,394.20000000000005,6.462295081967214,75.10000000000002,1.231147540983607,9.701639344262292,5.9,13.5,0,0,0
Tasmania,2020,May-Jul,5,7,2,92,-41.5,147.20000000000005,102.0,1.108695652173913,23,69,19.4,20.3,10,1,0,13.26086956521739,19.6,3.329347826086956,-3.0,0,0,0,0.0,19,62,629.4000000000001,6.841304347826088,107.4,1.1673913043478261,9.15217391304348,5.9,13.5,0,0,0
Tasmania,2020,May-Aug,5,8,3,123,-41.5,147.20000000000002,196.9,1.6008130081300813,36,87,54.3,58.2,10,3,1,13.25121951219512,19.6,3.360162601626016,-3.0,0,0,0,0.0,24,81,918.2,7.465040650406505,157.1,1.2772357723577235,9.100813008130082,5.6,13.5,0,0,0
Tasmania,2020,May-Sep,5,9,4,153,-41.5,147.20000000000005,247.6,1.6183006535947713,47,106,54.3,58.2,10,4,1,13.655555555555553,19.6,3.7150326797385627,-3.0,0,0,0,0.0,25,94,1286.7,8.409803921568628,234.79999999999998,1.5346405228758169,9.249019607843136,5.6,13.5,0,0,0
Tasmania,2020,May-Oct,5,10,5,184,-41.5,147.20000000000002,341.1,1.853804347826087,56,128,54.3,58.2,10,8,1,14.226086956521739,21.8,4.314130434782609,-3.0,0,0,0,0.0,25,102,1811.3,9.844021739130435,335.8,1.825,9.472282608695652,5.6,14.6,0,0,0
Tasmania,2021,May-Jun,5,6,1,61,-41.5,147.20000000000007,99.5,1.6311475409836065,16,45,25.0,25.5,11,1,0,14.503278688524588,21.8,4.367213114754098,-2.5,0,0,0,0.0,7,36,394.80000000000007,6.472131147540985,82.10000000000001,1.3459016393442624,9.844262295081965,6.1,15.0,0,0,0
Tasmania,2021,May-Jul,5,7,2,92,-41.5,147.20000000000005,191.5,2.0815217391304346,31,61,33.400000000000006,40.199999999999996,11,3,0,13.817391304347824,21.8,4.0076086956521735,-2.5,0,0,0,0.0,14,57,596.6000000000001,6.484782608695654,119.00000000000001,1.2934782608695654,9.620652173913044,5.6,15.0,0,0,0
Tasmania,2021,May-Aug,5,8,3,123,-41.5,147.20000000000002,264.8,2.1528455284552845,44,79,33.400000000000006,41.7,11,6,0,13.746341463414636,21.8,4.095934959349593,-2.5,0,0,0,0.0,17,76,864.4,7.027642276422764,172.9,1.4056910569105692,9.540650406504064,5.6,15.0,0,0,0
Tasmania,2021,May-Sep,5,9,4,153,-41.5,147.20000000000005,300.9,1.9666666666666666,52,101,33.400000000000006,41.7,11,6,0,14.099346405228758,22.8,4.243790849673203,-2.5,0,0,0,0.0,19,91,1265.0,8.267973856209151,257.5,1.6830065359477124,9.497385620915033,5.6,15.0,0,0,0
Tasmania,2021,May-Oct,5,10,5,184,-41.5,147.20000000000002,415.20000000000005,2.256521739130435,64,120,39.3,63.0,11,11,1,14.622282608695652,23.7,4.764673913043478,-2.5,0,0,0,0.0,19,98,1782.1,9.685326086956522,368.1,2.0005434782608695,9.685326086956522,5.6,15.4,0,1,0
Victoria,1989,May-Jun,5,6,1,61,-36.5,143.5,182.40000000000003,2.99016393442623,17,44,66.0,79.6,9,4,2,14.21311475409836,21.2,6.02295081967213,-1.1,0,0,0,0.0,3,22,459.9,7.5393442622950815,66.9,1.09672131147541,10.426229508196723,6.5,15.5,0,0,0
Victoria,1989,May-Jul,5,7,2,92,-36.5,143.5,223.09999999999997,2.425,26,66,66.0,79.6,9,4,2,13.39130434782609,21.2,5.133695652173913,-1.1,0,0,0,0.0,4,47,685.3000000000002,7.448913043478263,101.09999999999998,1.0989130434782606,9.769565217391305,6.5,15.5,0,0,0
Victoria,1989,May-Aug,5,8,3,123,-36.5,143.5,279.50000000000006,2.2723577235772363,41,82,66.0,79.6,9,4,2,13.114634146341462,21.2,4.692682926829269,-1.1,0,0,0,0.0,5,72,1002.3999999999999,8.149593495934958,143.4,1.1658536585365855,9.486178861788622,6.5,15.5,0,0,0
Victoria,1989,May-Sep,5,9,4,153,-36.5,143.5,318.4,2.0810457516339866,48,105,66.0,79.6,9,6,2,13.833333333333334,25.5,4.871895424836602,-1.1,1,0,0,0.0,5,88,1502.2,9.818300653594772,220.3,1.4398692810457516,9.548366013071895,6.5,15.5,0,0,0
Victoria,1989,May-Oct,5,10,5,184,-36.5,143.5,381.4,2.0728260869565216,60,124,66.0,79.6,9,7,2,14.721195652173913,27.4,5.211413043478261,-1.1,3,0,0,0.0,5,94,2129.6000000000004,11.573913043478262,334.4,1.817391304347826,9.619565217391305,6.5,15.5,0,3,0
Victoria,1990,May-Jun,5,6,1,61,-36.5,143.5,65.3,1.0704918032786885,12,49,23.9,28.6,16,1,0,15.175409836065576,25.7,5.045901639344263,0.0,1,0,0,0.0,1,35,501.8,8.226229508196722,93.0,1.5245901639344261,9.508196721311478,6.5,13.8,0,0,0
Victoria,1990,May-Jul,5,7,2,92,-36.5,143.5,154.19999999999996,1.6760869565217387,24,68,50.2,53.7,16,4,1,14.38804347826087,25.7,5.058695652173912,0.0,1,0,0,0.0,1,50,716.5000000000001,7.788043478260871,128.10000000000002,1.3923913043478264,9.480434782608697,6.5,13.8,0,0,0
Victoria,1990,May-Aug,5,8,3,123,-36.5,143.5,205.1,1.667479674796748,37,86,50.2,53.7,16,4,1,14.067479674796749,25.7,4.9227642276422765,-0.1,1,0,0,0.0,2,69,1040.8,8.461788617886178,181.49999999999997,1.4756097560975607,9.329268292682928,6.5,13.8,0,0,0
Victoria,1990,May-Sep,5,9,4,153,-36.5,143.5,223.2,1.4588235294117646,41,112,50.2,53.7,17,4,1,14.665359477124184,25.7,5.154901960784314,-0.1,2,0,0,0.0,2,78,1535.2000000000003,10.033986928104577,266.3,1.7405228758169935,9.422875816993464,6.5,13.8,0,1,0
Victoria,1990,May-Oct,5,10,5,184,-36.5,143.5,246.69999999999996,1.3407608695652171,45,139,50.2,53.7,17,4,1,15.778260869565216,35.6,5.63695652173913,-0.1,9,4,1,10.200000000000003,2,83,2155.2000000000003,11.713043478260872,400.20000000000005,2.1750000000000003,9.542934782608697,6.5,14.2,4,8,4
Victoria,1991,May-Jun,5,6,1,61,-36.5,143.5,134.8,2.2098360655737705,19,42,37.300000000000004,48.800000000000004,30,6,0,16.062295081967214,21.8,6.5426229508196725,1.7,0,0,0,0.0,0,20,494.20000000000005,8.101639344262296,88.0,1.4426229508196722,10.359016393442621,7.7,13.5,0,0,0
Victoria,1991,May-Jul,5,7,2,92,-36.5,143.5,175.5,1.9076086956521738,25,67,37.300000000000004,48.800000000000004,30,7,0,14.869565217391301,21.8,5.592391304347826,-1.0,0,0,0,0.0,1,43,722.9,7.857608695652174,119.39999999999999,1.2978260869565217,9.855434782608697,6.8,13.5,0,0,0
Victoria,1991,May-Aug,5,8,3,123,-36.5,143.5,243.99999999999997,1.9837398373983737,41,82,37.300000000000004,48.800000000000004,30,8,0,14.46829268292683,21.8,5.186991869918699,-1.0,0,0,0,0.0,3,63,1026.4999999999998,8.345528455284551,169.4,1.3772357723577235,9.584552845528457,6.8,13.5,0,0,0
Victoria,1991,May-Sep,5,9,4,153,-36.5,143.5,302.0,1.973856209150327,51,102,37.300000000000004,48.800000000000004,30,9,0,14.758823529411767,23.1,5.321568627450981,-1.0,0,0,0,0.0,3,75,1485.5,9.709150326797385,239.5,1.565359477124183,9.633333333333335,6.8,13.5,0,0,0
Victoria,1991,May-Oct,5,10,5,184,-36.5,143.5,302.8,1.6456521739130436,51,133,37.300000000000004,48.800000000000004,39,9,0,16.11358695652174,32.3,5.841847826086957,-1.0,11,2,0,4.399999999999999,3,79,2193.0,11.918478260869565,385.59999999999997,2.0956521739130434,9.754347826086958,6.8,15.6,2,10,2
Victoria,1992,May-Jun,5,6,1,61,-36.5,143.5,118.69999999999999,1.945901639344262,16,45,48.2,69.60000000000001,7,3,1,14.152459016393442,23.1,5.324590163934426,-1.7,0,0,0,0.0,2,34,477.69999999999993,7.831147540983605,68.30000000000001,1.1196721311475413,9.813114754098361,5.2,16.6,0,0,0
Victoria,1992,May-Jul,5,7,2,92,-36.5,143.5,141.70000000000002,1.540217391304348,25,67,48.2,69.60000000000001,11,3,1,13.63695652173913,23.1,4.780434782608696,-1.7,0,0,0,0.0,4,54,728.0,7.913043478260869,104.5,1.1358695652173914,9.403260869565218,5.2,16.6,0,0,0
Victoria,1992,May-Aug,5,8,3,123,-36.5,143.5,233.89999999999998,1.9016260162601624,39,84,48.2,69.60000000000001,15,4,2,13.3869918699187,23.1,4.347154471544716,-1.7,0,0,0,0.0,7,81,1039.0,8.447154471544716,151.1,1.2284552845528456,9.135772357723576,5.2,16.6,0,0,0
Victoria,1992,May-Sep,5,9,4,153,-36.5,143.5,325.20000000000005,2.125490196078432,51,102,48.2,69.60000000000001,15,9,2,13.49281045751634,23.1,4.406535947712419,-1.7,0,0,0,0.0,8,99,1438.9,9.404575163398693,208.8,1.3647058823529412,9.17450980392157,5.2,16.6,0,0,0
Victoria,1992,May-Oct,5,10,5,184,-36.5,143.5,437.5,2.3777173913043477,63,121,48.2,69.60000000000001,15,13,3,14.535326086956522,27.8,5.130978260869566,-1.7,4,0,0,0.0,8,106,2048.7000000000003,11.134239130434784,311.79999999999995,1.6945652173913042,9.590217391304348,5.2,17.8,0,1,0
Victoria,1993,May-Jun,5,6,1,61,-36.5,143.5,49.5,0.8114754098360656,12,49,13.2,14.1,13,0,0,15.222950819672132,24.9,5.19016393442623,-0.6,0,0,0,0.0,1,32,487.6,7.99344262295082,81.39999999999999,1.3344262295081966,9.859016393442625,6.7,14.1,0,0,0
Victoria,1993,May-Jul,5,7,2,92,-36.5,143.5,132.20000000000002,1.4369565217391307,23,69,48.0,53.3,13,3,1,14.56413043478261,24.9,4.94891304347826,-0.6,0,0,0,0.0,2,51,719.6,7.821739130434783,116.3,1.2641304347826086,9.618478260869566,6.7,14.1,0,0,0
Victoria,1993,May-Aug,5,8,3,123,-36.5,143.5,183.0,1.4878048780487805,30,93,48.0,53.3,14,4,1,14.872357723577236,24.9,4.854471544715447,-2.1,0,0,0,0.0,4,70,1036.4,8.426016260162603,172.79999999999998,1.4048780487804877,9.53739837398374,6.7,15.8,0,0,0
Victoria,1993,May-Sep,5,9,4,153,-36.5,143.5,284.20000000000005,1.8575163398692813,42,111,50.5,53.3,14,8,1,15.198039215686276,25.3,5.257516339869282,-2.1,1,0,0,0.0,4,82,1424.8000000000002,9.312418300653595,243.39999999999998,1.5908496732026143,9.684313725490197,6.7,15.8,0,0,0
Victoria,1993,May-Oct,5,10,5,184,-36.5,143.5,335.40000000000003,1.8228260869565218,50,134,50.5,53.3,14,9,1,15.784239130434784,25.3,5.600543478260869,-2.1,1,0,0,0.0,4,92,2049.3,11.137500000000001,356.9,1.9396739130434781,9.82717391304348,6.7,17.9,0,3,0
Victoria,1994,May-Jun,5,6,1,61,-36.5,143.5,89.0,1.459016393442623,15,46,34.7,34.800000000000004,9,2,0,15.524590163934425,22.5,5.250819672131147,-1.3,0,0,0,0.0,5,24,493.8,8.095081967213115,99.0,1.6229508196721312,9.291803278688526,6.4,13.2,0,0,0
