protocol,fold,forecast_window,feature_set,model,target,task,metric,value,n_test,threshold
time_split,primary,May-Oct,lag_yield_only,LogisticRegression,low_yield_risk,classification,F1,0.1590909090909091,149,0.7020134182659582
time_split,primary,May-Oct,lag_yield_only,LogisticRegression,low_yield_risk,classification,Recall,0.25925925925925924,149,0.7020134182659582
time_split,primary,May-Oct,lag_yield_only,LogisticRegression,low_yield_risk,classification,Precision,0.11475409836065574,149,0.7020134182659582
time_split,primary,May-Oct,lag_yield_only,LogisticRegression,low_yield_risk,classification,Accuracy,0.5033557046979866,149,0.7020134182659582
time_split,primary,May-Oct,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.5159380692167578,149,0.14396876280553744
time_split,primary,May-Oct,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.19735555692658768,149,0.14396876280553744
time_split,primary,May-Oct,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Brier,0.16723103493944663,149,0.14396876280553744
time_split,primary,May-Oct,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,F1,0.05555555555555555,149,0.14396876280553744
time_split,primary,May-Oct,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Recall,0.037037037037037035,149,0.14396876280553744
time_split,primary,May-Oct,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Precision,0.1111111111111111,149,0.14396876280553744
time_split,primary,May-Oct,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.7718120805369127,149,0.14396876280553744
time_split,primary,May-Oct,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.45780206435944143,149,0.30098005616246026
time_split,primary,May-Oct,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.17206859020764886,149,0.30098005616246026
time_split,primary,May-Oct,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Brier,0.15885245337448806,149,0.30098005616246026
time_split,primary,May-Oct,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,F1,0.05555555555555555,149,0.30098005616246026
time_split,primary,May-Oct,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Recall,0.037037037037037035,149,0.30098005616246026
time_split,primary,May-Oct,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Precision,0.1111111111111111,149,0.30098005616246026
time_split,primary,May-Oct,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.7718120805369127,149,0.30098005616246026
time_split,primary,May-Oct,full_operational,Ridge,yield_t_ha,regression,MAE,0.4236564868153168,149,
time_split,primary,May-Oct,full_operational,Ridge,yield_t_ha,regression,RMSE,0.657593833293215,149,
time_split,primary,May-Oct,full_operational,Ridge,yield_t_ha,regression,R2,0.7301075135523823,149,
time_split,primary,May-Oct,full_operational,ElasticNet,yield_t_ha,regression,MAE,0.4387896126430297,149,
time_split,primary,May-Oct,full_operational,ElasticNet,yield_t_ha,regression,RMSE,0.6710371641134679,149,
time_split,primary,May-Oct,full_operational,ElasticNet,yield_t_ha,regression,R2,0.7189597795555782,149,
time_split,primary,May-Oct,full_operational,LightGBM,yield_t_ha,regression,MAE,0.5379293868048702,149,
time_split,primary,May-Oct,full_operational,LightGBM,yield_t_ha,regression,RMSE,0.8250133965876482,149,
time_split,primary,May-Oct,full_operational,LightGBM,yield_t_ha,regression,R2,0.5751874562340724,149,
time_split,primary,May-Oct,full_operational,CatBoost,yield_t_ha,regression,MAE,0.5226538944041812,149,
time_split,primary,May-Oct,full_operational,CatBoost,yield_t_ha,regression,RMSE,0.8033486385332999,149,
time_split,primary,May-Oct,full_operational,CatBoost,yield_t_ha,regression,R2,0.5972055715687121,149,
time_split,primary,May-Oct,full_operational,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.8184578020643594,149,0.3408213517794324
time_split,primary,May-Oct,full_operational,LogisticRegression,low_yield_risk,classification,PR_AUC,0.4718837543833313,149,0.3408213517794324
time_split,primary,May-Oct,full_operational,LogisticRegression,low_yield_risk,classification,Brier,0.19935215499031153,149,0.3408213517794324
time_split,primary,May-Oct,full_operational,LogisticRegression,low_yield_risk,classification,F1,0.46296296296296297,149,0.3408213517794324
time_split,primary,May-Oct,full_operational,LogisticRegression,low_yield_risk,classification,Recall,0.9259259259259259,149,0.3408213517794324
time_split,primary,May-Oct,full_operational,LogisticRegression,low_yield_risk,classification,Precision,0.30864197530864196,149,0.3408213517794324
time_split,primary,May-Oct,full_operational,LogisticRegression,low_yield_risk,classification,Accuracy,0.610738255033557,149,0.3408213517794324
time_split,primary,May-Oct,full_operational,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.6760777170613236,149,0.07103238365189561
time_split,primary,May-Oct,full_operational,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.3189726078657984,149,0.07103238365189561
time_split,primary,May-Oct,full_operational,LightGBMClassifier,low_yield_risk,classification,Brier,0.18186654556465384,149,0.07103238365189561
time_split,primary,May-Oct,full_operational,LightGBMClassifier,low_yield_risk,classification,F1,0.35555555555555557,149,0.07103238365189561
time_split,primary,May-Oct,full_operational,LightGBMClassifier,low_yield_risk,classification,Recall,0.5925925925925926,149,0.07103238365189561
time_split,primary,May-Oct,full_operational,LightGBMClassifier,low_yield_risk,classification,Precision,0.25396825396825395,149,0.07103238365189561
time_split,primary,May-Oct,full_operational,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.610738255033557,149,0.07103238365189561
time_split,primary,May-Oct,full_operational,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.6736490588949604,149,0.2673621269681816
time_split,primary,May-Oct,full_operational,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.40542010763728187,149,0.2673621269681816
time_split,primary,May-Oct,full_operational,CatBoostClassifier,low_yield_risk,classification,Brier,0.19064976931252114,149,0.2673621269681816
time_split,primary,May-Oct,full_operational,CatBoostClassifier,low_yield_risk,classification,F1,0.36585365853658536,149,0.2673621269681816
time_split,primary,May-Oct,full_operational,CatBoostClassifier,low_yield_risk,classification,Recall,0.5555555555555556,149,0.2673621269681816
time_split,primary,May-Oct,full_operational,CatBoostClassifier,low_yield_risk,classification,Precision,0.2727272727272727,149,0.2673621269681816
time_split,primary,May-Oct,full_operational,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.6510067114093959,149,0.2673621269681816
